lif;ref
-7e;7c
-5z;3s
bl;3b
-fn;-3y
-o;4k
-ir;9i
p;57
7w;-1i
n7;-7
f8;-dq
h0;-dd
-1a;-6s
-fe;61
-3d;45
-57;-ez
dg;bt
e;-8
-1r;-1d
12;-b
2z;-8i
-ao;2b
27;65
-6e;1y
8r;-6
4f;-8o
-8n;74
8r;-33
6e;fb
-h2;-34
-a6;8n
q;-d
6v;-6y
39;cz
3p;6d
-3t;-ax
6d;kl
3w;1j
8d;-43
-50;q
iu;-8c
2v;-2
3t;-ry
71;i2
3x;-ek
dh;-29
-2t;fr
x;89
1b;-a5
-kz;76
-5s;pl
-h0;-ic
-mb;29
-9s;bg
-5d;-70
-io;50
-22;-cx
-f8;hy
28;7t
r;6p
6w;3l
4v;-cj
bp;-1t
39;-3z
-75;-8n
e;-55
4z;21
-77;76
3h;-2c
-7c;-50
-4s;-1o
cy;1
96;6r
64;-fw
4k;1d
-bo;29
5f;-2i
-bu;7x
-9y;-bp
-9q;48
-83;48
-x;-6b
3i;18
1m;27
6r;je
2i;a6
-c;-14
-h6;j5
-91;f
-ah;7w
-4;2e
6m;7a
-52;dd
t;-80
-4j;-hz
3r;ik
3j;m
4d;-8x
70;e
2x;b
-4b;-8o
e5;bb
h7;7f
l1;ha
-8q;-61
-cf;-2a
82;2p
5p;-gz
-2f;4e
-fc;-5w
7v;-83
7n;-dk
cm;-d6
25;j
5j;56
13;-3b
-7e;-3v
-9e;-7b
fl;-io
df;-ep
-3i;-1m
-6q;3t
7o;-6t
3j;5h
-h9;-dc
12;4s
-70;6x
68;nb
-72;-7g
2q;6d
7q;-b7
2z;3k
3y;56
1z;-85
3j;w
-30;-1k
-ap;-dh
-93;-g
-9c;1
-6x;-e3
-8n;9b
49;2j
-4n;2l
-1;-3g
ey;-5k
3s;-9l
-2a;74
-16;dc
-g4;2f
-b1;-1i
-2u;43
-4r;c9
-6q;-8o
9m;-8l
1s;53
2k;8f
-bx;-bc
-av;4i
28;-45
-58;-b4
-bt;-7j
p4;-38
-b7;i5
3i;-c5
8i;16
-gz;-9d
-48;3m
-h;-al
-cz;8c
22;-54
-13;5o
46;3u
mo;-2c
a4;-10
fm;lg
-2n;-78
8c;-fr
23;-ia
-a;-bj
-8v;9m
1s;-5s
-90;-av
-cv;-a1
cg;-5i
1b;-b5
ij;-3u
nf;br
-m8;-6c
-bi;-5n
-dx;-bk
-1m;-ax
-52;-9l
bk;7v
-7d;-jy
-7l;-6c
i7;-6k
-ab;-8c
-40;-11
g2;40
g6;6c
-ak;5p
-az;44
-20;-kq
-1m;-ea
2f;-8e
1o;9f
-cu;3v
-7n;-bb
-np;-c1
3k;-v
-h0;-3n
68;6t
-2;-bs
8n;7j
9e;-e
-2p;-5p
-v;-2g
3r;-3g
-76;2x
-e;-qw
4v;-5b
6l;6j
an;-5d
-d7;ee
-ob;3a
-2m;-2x
2c;n
-m6;-6j
7m;-6b
-4t;-9i
b8;-h2
-8u;-e9
5z;-3d
-t7;-1o
-82;-22
-b3;-63
1j;23
j;-6f
-92;-ba
-av;-a6
mv;-99
-1h;-4l
-d6;44
-ad;5m
2g;5u
-3b;-8c
6z;-bm
-2h;4h
an;-bn
4a;bh
-2o;6
-6w;-ca
-e7;-5o
-99;1i
-3a;2c
gk;-3o
4s;-5o
-3i;4v
-31;-1p
8g;-kr
-1o;98
n;hk
8h;-hu
1x;-l4
6w;u
s;49
54;lk
-m3;6l
-1a;-86
-16;-o1
-47;h
-80;aj
-2x;6b
-1u;6a
6c;-5f
4z;eb
g0;-4h
-go;-2t
-bj;6l
-i;-bq
4f;7
64;4w
23;-50
-3;-8j
er;2l
z;-1o
-1n;ds
-6m;4h
-nb;cl
-35;-2d
6m;-6e
-9v;z
-e3;76
-23;ig
7m;21
-cb;-5k
2m;di
-7o;fp
1t;-4b
-21;b6
-66;2k
-ow;8u
s;-4s
-14;-cd
6c;bt
5r;61
s;-ap
-34;-64
-4n;a5
et;dh
-1g;40
-dp;3s
-8e;-1r
l;d1
2;-3
-9t;-1x
-9e;-7x
98;-bg
2i;-2h
-4t;-8q
-b9;6c
3w;-7q
gq;17
41;0
58;5b
l;-8c
-2l;49
-5a;4b
-c;nc
-ef;-9o
-6b;g
2u;-ea
-1a;33
bu;-1u
-4p;-iw
-ea;am
-7s;-1m
-8g;-p
-3m;d8
97;-a7
-6d;-1y
4m;-3b
r;6m
-k;69
-d3;7f
e1;ab
-6y;-6t
-5f;-bs
2g;i8
1v;4a
-co;-7z
-6s;8l
-5s;9s
-60;ec
17;6
6k;-iw
4j;-91
6t;4m
-3w;-cb
3q;7a
68;-27
1i;-6h
b5;3s
bc;-e
8e;-92
-93;-10
3m;-fv
3q;-a4
-9y;-94
12;-9z
1;-cg
83;-4k
1q;9w
7o;-26
mm;-dx
6c;-5k
e;-5h
fh;-9v
6m;86
-z;n8
-gc;-4u
gx;4z
-9x;5y
b;6q
-1h;1y
dr;5q
-4s;-9
-bc;-9j
6b;aa
b5;ql
-4w;bs
29;-4l
-dm;-19
-3b;-et
-2h;-53
65;-8k
1o;-1w
-ec;-dp
b5;51
-jk;-88
-d7;-ex
-8a;-aj
6d;-9s
-2w;ac
c1;d5
b8;6y
-43;-fk
-54;-fy
-a;-2b
-5p;-5c
-48;71
3t;-z
-80;-ak
cs;-9o
-78;-97
a3;b8
6z;-u
2n;-6d
-ju;i4
-g;-1d
bx;-i0
p;-7t
-h;-8w
88;80
-6f;-59
98;1h
dq;-6g
8a;ey
-fh;1r
-g4;24
-g4;-6w
-ea;-8g
-ex;j
1x;5a
-38;2j
-q;ii
8d;ht
x;33
-64;5j
-2i;-6x
dx;-4n
57;4r
-9w;-19
-g;7s
k0;38
bv;bg
8d;-2w
-6k;60
-2a;1i
8w;-fq
-3q;-6l
-3q;8h
2d;-dm
8w;3p
u0;-89
-bl;-9f
-1d;cq
5i;c0
-jp;a1
-47;5k
22;80
5m;6t
44;-gb
-gx;7f
-38;-d2
-6e;-4s
v;aw
9b;je
3f;-3t
7f;it
-2a;6o
mr;-hs
1r;0
7r;2k
6i;13
-ch;-7a
-ev;-76
h3;-1u
-1j;2f
24;4e
-3r;7g
5w;-du
68;-72
-uk;-6
-9d;-54
-14;7q
bi;48
-28;8a
-42;-7c
10;6j
61;kt
4d;-5w
90;hr
-ei;-bm
-w;-e3
48;-de
-7s;m2
ee;-bh
u;bv
-bw;-ab
1u;83
-2r;-fs
dl;2d
2x;-5m
74;-n
6a;n4
-c2;-e2
-7l;-4m
-1n;-d
2x;-2l
30;6q
b;-9c
-c4;23
ai;fx
ha;8n
bc;6r
-43;-ca
-5q;4o
-4u;-6a
le;-7d
-2m;ad
-e4;96
i9;2u
-1t;bc
-46;68
-1l;47
-4k;-54
-lp;ec
-5a;4s
-4t;gu
23;9f
-4d;3i
-2p;-fh
3g;39
6m;-5s
-cj;-4g
1g;-9y
3j;q
83;-g9
66;-hc
-9k;8o
36;24
-ed;-22
-1s;-45
-5r;1n
e9;-7e
1p;2l
-57;-bk
37;-87
-52;62
-8z;9h
81;-b
4f;8w
o;a2
-1k;8z
-7z;1n
-f7;-d2
5s;-85
-5f;-3d
-ah;-34
-9l;-1y
4a;dx
-oi;6
eb;ae
43;-aq
-8b;-47
47;8j
-3g;3a
2l;de
-w;-ad
6b;-1g
-11;-70
v;-as
4g;ae
95;-45
-47;-m
cb;1t
-8p;8e
55;8s
-4q;7w
-11;-7d
-5m;5t
8w;-1t
-7l;-3e
63;11
5k;m9
-73;nd
-73;-8p
5p;-a
-cc;3j
-23;-g5
8s;-f9
dv;-hl
n;-89
-36;-6z
9v;42
c1;2b
-e2;-18
-j4;-94
m;-32
8m;ef
-h;-6f
-5z;bl
-1n;-ea
3c;7c
-eq;-7n
-8e;7j
-8y;ld
48;40
3a;-1
-4p;-25
-1b;2h
-at;-87
-7g;-7r
6x;-8z
1d;-38
-6j;-1a
-2j;-38
4k;-as
-b9;1l
-ez;2b
6l;4w
-dm;2f
-9t;8z
1c;-8r
-8z;-4a
4i;5
-9y;-6d
93;-l
hj;a8
pz;54
-61;3f
-bo;-7i
28;2y
-ht;-cg
7l;1i
-cw;7q
-73;-as
7u;-5r
-2;8n
-5w;-1v
40;-bx
-mr;5y
-6j;14
95;-2g
-ot;-7n
cj;-bo
62;-bk
-iq;-ep
38;7e
33;f
-c0;-h8
42;3x
-4o;-a
-e1;-ng
32;-4j
dj;3w
-f;-1t
-34;d1
b7;-1i
hz;-4e
u;-8q
-hl;-9g
-5r;21
-8c;-3i
9i;-ak
18;bs
-s;-fe
ei;-7z
43;-6t
7j;-5j
di;-27
4k;8
-4a;p
b1;0
-i4;-q6
6d;hl
-9u;-1e
8s;6r
-gp;-eh
3p;8g
cz;e
-db;1m
-1x;1u
5y;-50
36;88
-5g;-r5
bc;hu
am;-3p
-2h;-5m
-dd;-9z
2n;-jd
6i;9d
f5;18
-9n;-n
-6x;38
-3e;-z
-40;99
bv;-4
do;fw
-6j;-3z
k;h
-3z;-73
-9l;-3b
-45;-3v
b4;-1i
le;-if
hb;-cc
6h;-6z
ih;4f
-5c;-ah
b7;-3q
-2e;6e
7c;-7o
50;ba
l;-b0
-44;pl
-r;-t
7a;-dv
-4g;-2w
-56;-f2
80;-2n
-a3;h
ao;-3x
4d;-gg
-a4;cw
2u;-4p
av;-jk
-6p;6u
-8n;0
36;-x
2n;75
-fl;-6x
19;4x
ch;7g
8m;-38
4q;9i
ot;5e
-30;-7k
-3t;2
-94;-d
-dm;-6x
-t;-1n
-17;-iw
ad;-4i
-1i;32
-10;-9v
w;-4n
1i;6e
7h;-38
-dh;3h
lx;8o
3y;-p
-5d;-4e
48;-gk
n6;-47
-2e;94
-m;-52
-6l;-6e
cq;-1p
35;1h
88;-26
m;-cv
-5z;3u
-63;-f5
a7;5j
-i3;-5u
1p;62
o;-b4
-a1;-cn
-18;-im
-7d;e1
-3r;gg
0;-2p
g7;2j
1s;9f
12;w
7b;-ga
62;-5n
7;49
8w;-d
-e4;-1y
-1f;-3a
6o;-kj
9v;-3t
4y;1w
8x;-25
-6a;3a
-2k;-4p
28;-4v
3e;-1g
-11;qx
-2j;1p
-fz;78
6l;-3k
k0;-cb
-96;-20
-80;-99
-2l;-eu
-l;eo
ao;1j
48;-4t
5w;c5
gq;jt
-ax;-3c
-5k;-48
-1u;e
-fs;-2m
20;-17
-gc;-4u
by;-4x
-a;-f0
39;6l
-fx;-93
g3;-91
i4;-al
-c7;-ex
-4b;-1m
-kk;-l1
-mu;-77
-36;-jw
6q;-4e
e8;-a5
-e0;18
-6f;-73
7e;7b
2h;-a5
74;b0
2y;5c
52;-7
-26;ce
-b;fy
-1r;-ga
-6j;25
-d3;5b
-85;-2u
-4y;-7s
r;3c
4b;-ep
1c;-4i
-8s;-fk
-z;-71
-ir;5b
5r;-at
-g2;1y
-4o;40
-92;9k
-2t;-a
30;2h
w;-34
d3;-eo
d;2h
o;35
a5;79
b3;5k
-c4;8o
53;-5h
1b;88
4i;67
-41;-5z
38;-65
c2;-33
10;-5
-bf;-bn
31;3y
-r;-3y
-3p;-14
-hk;-2
-ed;-d1
-3m;9x
bd;-48
34;-31
8c;-5z
ag;42
-4n;5v
2b;-8h
-cq;-d0
4o;-8v
13;-7n
2a;-m9
-aa;au
4e;-93
6m;4o
3d;41
ax;-an
-1o;34
bm;c2
-8c;-5g
-5l;-87
c8;a4
t;h4
7d;-f9
5u;48
-4p;6r
57;-27
iu;5d
-if;am
-70;-17
bx;91
-9b;-lt
cs;l
40;9v
-3g;-6h
-8l;-3b
8t;a
-70;bf
-9w;b8
5v;-c
4n;-4c
-8x;7u
-9c;8j
7b;-64
r;-4m
72;1c
ha;2z
-ek;-3u
1z;3p
6e;4u
5g;-5s
-jq;an
-cc;-bb
28;-54
c0;-2k
9z;ao
-2u;3c
-es;-11
3k;46
b2;-s
8o;bo
1h;-67
-af;-fi
76;ba
-19;1u
kx;-ht
-hc;-5b
62;-38
ml;ja
5q;-1j
-3g;-kk
-b5;-5s
4u;-id
-4x;-18
-9b;-4l
7l;a7
a6;-5v
-4x;5v
9;3e
-80;-2l
au;7e
-30;-4a
-35;-3j
-8s;-3h
a9;3b
p;-8u
-7c;6
-ed;-j7
77;9w
-2k;-5f
-gp;ca
-4q;21
-fh;1h
b2;-fo
-2h;k
-7e;t
-8p;-86
-2i;7k
26;8z
f0;4g
-y;-5t
-4z;-6e
d;-8z
bm;i
-dx;42
-ka;eg
-51;as
-cz;9v
5;-z
3a;-3w
-3s;-ap
38;40
5b;2n
-l1;gf
-5v;37
b5;-t
-94;-v
-ah;4p
-5e;-67
w;-6i
-la;ke
-ek;18
-5s;9h
-59;-2g
-5g;-4a
28;-7d
-2j;-cj
-9k;-63
70;5s
48;80
-4b;-ju
v;-79
8f;hd
5r;-9d
-hl;-6j
dj;-5k
fa;16
1k;3s
bk;-1m
6i;3x
-r;-9g
it;5e
-5k;-8b
m;-47
bf;17
t;df
-7c;do
-5c;29
30;em
-6t;-20
-el;t
1x;4k
65;5d
-3h;-ho
-4f;-p
-4j;-2u
-bc;di
mr;66
-cp;-1s
2x;-bo
-aw;-v
-6v;6s
-1p;2k
2g;-8g
-2q;-2e
-e9;-2h
-76;-f6
-z;-4g
5c;-7k
g;2v
d7;hs
-ba;-1q
30;w
9x;-4v
28;-lu
97;17
-9x;6m
-77;cp
b5;5n
-5r;-ad
-aa;-7e
5v;6
2m;-45
5k;6p
-2a;-5
aw;2r
6j;-x
-90;-28
-fk;6s
-8w;-5d
-2f;-9k
-57;13
-2z;3d
-3o;84
6l;-7i
-3h;8u
9b;2e
4v;5q
-dl;5o
-ak;-4z
-d;h3
-27;1d
-19;-5u
-2n;-5d
1u;nq
-ck;c1
-34;1c
jb;-kq
9t;-d
bi;-f
28;-iu
61;6u
-6p;7k
-5e;72
-8i;-at
5o;78
-1h;-4
-82;-dc
1d;-7r
5x;j
gb;-j
-cj;-6f
37;-f2
ax;-al
-5n;-3e
5x;-24
3g;-r
4s;54
-1z;-2u
bb;-t
5t;4g
3i;-4a
-c;-5n
-2w;ap
f8;7x
-b6;ax
78;-8p
5t;2m
bw;5
0;-2p
gp;-1c
k6;-7q
92;-87
-1g;-1w
-8;-it
-6o;5y
-1g;7r
2g;3
7t;-2c
-g3;-6i
cz;l2
-lh;-20
-e2;g6
eo;-ac
-7u;74
-6y;ed
-6t;-a
71;57
3z;-ga
-1y;3b
-4e;-6r
-56;-c
1f;2k
-br;57
-38;-3b
4;8f
-4;4o
-37;-1d
-ir;1u
9h;3u
-1b;bw
-i;-5a
-1j;pt
-2n;-b6
-7i;5o
-3i;-ar
-es;2c
-56;-32
56;5e
cx;-2z
2b;-1s
8m;iy
-iq;20
-7g;br
-74;-ep
-7w;-57
3q;eq
i;-dt
-37;-oh
cy;-7j
7o;-7y
-94;-4l
5k;-5i
5e;6b
-1c;23
-11;-n
-31;-8c
-dd;u
-a2;-5w
-w;2p
-2q;-b0
-1l;7i
-7k;-28
23;y
ji;-4d
-al;-ag
6w;-2h
9g;6l
55;aa
-bo;-56
gd;a1
9p;rn
-7d;-3w
-9h;-8k
-de;bm
2r;-7e
-3;4f
4w;95
2i;-2z
-7e;1q
44;-cx
57;-7e
-a8;k7
-je;bx
bv;-je
-ap;-83
-e0;5c
-a7;eb
ah;-6s
5m;fm
45;36
8u;-4c
gv;5x
-bl;-2y
d1;-w
6e;-k
-1w;-z
34;ke
9d;-5o
b;-2i
-6s;-nb
-7e;-1s
fd;u
-4c;-gg
-7t;f9
2x;h7
-78;9a
bb;7e
j4;-mb
-40;-33
-3k;-af
3z;2w
-a5;-16
-7g;cr
-4p;-44
-z;-4w
-3r;-7u
2j;35
-1k;7
5x;-2a
7m;-j9
-6j;-49
-8c;-8m
8t;d0
-4j;eh
b;-8x
6z;6r
-73;-42
-aw;-jz
66;6m
-3l;-3p
-9t;1n
-2m;54
-4i;-2v
-p;-6g
de;k
-dl;-3w
21;-da
-bq;-8
6d;7c
45;57
-50;i6
9c;90
-jp;-28
-cc;-27
5l;54
-1e;n
55;-81
-61;-46
-3s;50
c4;-95
-5h;5p
-fo;52
2r;64
-5v;c5
-ha;-3a
-ac;5s
ar;aw
6g;-39
-dk;-70
by;-et
-5f;-fy
-84;7h
7z;-2y
9;9b
cs;cp
-55;-8p
-fo;a7
6o;-4r
bq;-73
-3r;c4
-i;-63
3s;-7q
-r;3i
-b;6j
8n;-mo
4k;-jh
70;-bj
85;5u
-47;66
-51;bh
cr;-dj
97;bc
-2;-5i
-dz;el
-75;b2
9b;6
-45;-2z
9f;73
8n;5t
-4x;-8c
94;aj
-5b;76
11;5j
ez;5g
-1c;5e
4x;-34
2q;-58
-5x;-e9
h;8b
-9q;-8y
gy;-cm
3;-4l
-88;89
-64;3o
1g;-f
2z;-5z
-a3;5z
9v;-ei
7h;3p
12;-5h
-1d;60
-8v;lh
-8e;-22
-m1;5m
11;16
-54;23
-9x;nz
46;n
6c;p
9s;2p
-6u;3o
-ln;-br
-9;6b
26;-lf
-r2;-v
o9;-3n
-3;94
1b;-ci
-ar;-1u
-1q;-6m
22;-6
-2e;-2x
-80;2w
-58;-4s
5x;-1u
77;35
89;gh
h8;-n
-i;b7
6i;5b
-oh;-33
bt;4z
-6j;-1u
-9z;-46
-88;ac
92;-3b
f7;-4v
-b4;5r
32;-e4
-2i;-1h
-im;4a
8z;-4i
gz;5s
-8l;-84
v;-cc
2h;-7
6y;-cm
7w;-38
-92;-b8
5b;-26
ap;1t
-b5;-4y
-2j;53
-c2;bz
2p;-c2
-c;-6g
aa;3c
-8o;ag
6e;pc
-lk;-2g
-bd;33
-ek;jv
-6g;-4k
-4w;-f8
-15;dk
bn;-4d
-42;-i3
-5l;-5x
-g2;3y
-jb;-67
9m;13
-80;-r
-51;2b
7t;59
i;7a
-fi;6o
-49;3m
fg;d9
-hi;4j
-hk;-ab
d8;46
-5w;-8j
5q;1n
c3;4e
7u;-io
51;3s
fh;2w
9b;5r
-4l;32
-1h;49
-md;-7p
-3k;-9l
-h6;7r
-7m;17
cs;ex
-8t;-b9
cj;-9n
-9;3u
49;b4
-2m;52
-g;11
hv;cg
-1u;-91
-nl;bd
gb;g2
3r;7l
-4k;7n
1x;7
-6;-b
-dx;-1u
-bk;-h4
1j;-5a
-44;-79
16;7c
-64;-bg
d;g3
-1l;-9q
-ai;f
-3t;-9v
f2;87
-6e;-ih
1o;r
3y;-dc
s;u
-7e;-ak
-1z;-6r
2a;3c
4f;4x
-6g;-3m
-dd;1t
2f;6b
ct;-hk
ba;25
-3v;-2g
8q;-cc
90;-dl
cv;-5l
-3q;1k
e2;8s
1l;-59
-gq;b4
-32;1h
-6g;-3t
ad;n
51;-kj
-18;-46
-jq;9e
7k;-1m
40;-6z
eo;-cy
8a;35
4t;11
d1;-17
1h;1r
80;-9s
cn;-16
-f6;q
d2;d6
77;-38
-9s;-f6
-5b;5i
-cw;-7q
-5t;44
6q;-8n
8c;-2e
-p;9h
-cb;1v
7;3a
1r;a3
-be;57
2f;b3
2d;75
-44;98
-4j;-5q
-3n;-3g
7u;-8r
92;cj
-51;ej
-21;-s
-bi;cz
-4w;18
-91;au
-16;-9u
-1h;-5t
-5r;-1x
4a;5d
-3w;4c
iw;-gy
cb;-c7
3x;-aa
4;-2u
-2t;-88
-69;-5k
-7t;-an
-38;-7y
ip;-57
2a;-51
-83;1g
-4m;30
5m;-cf
6v;1e
-52;-2o
2r;1z
84;aj
gk;-2u
-7a;3k
55;1s
6c;-1z
-7z;3e
-mm;65
aj;-j5
-46;-ei
3i;-bu
5n;-aj
4h;ei
4g;-ga
81;-7r
39;4o
-9e;2l
-ex;-ft
8i;a
-78;5o
3l;ex
w;hs
-aq;-8j
-hp;-f
g1;am
-p;-4
-8h;-f
-42;-5a
5z;-6k
-5z;3t
py;-7x
-9x;-n
-8h;7
8n;ad
-6c;4v
-45;4g
bg;6a
1f;3x
20;9v
-2s;-ap
-a;-aw
-2e;68
-f9;-86
-64;3z
-bf;4s
-q;1b
2y;-d1
7a;-47
-sl;-3a
-av;-12
bi;-53
6t;1n
4e;54
1w;3
11;4j
19;dg
25;a4
3d;-70
-5;dj
4g;en
-21;-5z
-ei;-co
h;1f
1i;11
-3t;-28
-a9;-2x
-2o;-2l
3u;-g4
3r;-33
-ez;3y
85;5q
8r;p
-4q;fo
1a;-20
-9;d
5;-br
-d;ci
-93;ga
86;y
-11;-ab
c;9k
-80;cu
4q;-he
8u;b0
o;-4a
4e;s6
-6z;-5y
9x;4y
61;8p
41;-3
-9o;5c
5z;-4j
50;-4z
1f;a6
gr;-3h
-7w;3e
-3b;7m
-4m;3b
l;-hi
-8z;-c7
-72;jg
-j2;6i
j6;-9u
-3k;-n8
-5l;14
8y;-2t
4g;au
a2;aq
ao;dd
-8u;-7n
al;-7c
-5v;-4q
83;3z
1x;-61
3r;1p
3x;-4k
-14;77
q;ft
-3c;5q
d6;gl
8o;9r
-av;-i9
-2c;-l7
gj;50
-do;-c3
-d;-4y
-j6;-cz
53;2y
8;-a0
-6z;1l
73;89
bx;ai
a6;-6x
-ci;-g2
ef;3l
0;-15
-15;d6
-3w;-25
7g;1x
51;-3d
-a1;-3q
3l;-e4
1e;-et
17;-63
3r;-2k
3i;-22
-iq;-4a
-49;33
ar;-5o
-47;-12
-al;-7n
6j;9g
1g;6s
-aw;-5a
-67;9d
3b;mh
-4m;2v
-5l;62
26;2s
-h5;a4
-3w;-7u
-9y;-6g
fy;fd
-v;-9h
-90;6n
-ji;23
-2z;-6h
-1a;bk
-2t;3c
-9y;o6
-66;-2x
-31;11
i;-30
-le;gg
2w;-1w
9v;-9e
d;5t
-6e;-j6
3b;4m
-5e;-pq
-n;-3x
20;b4
8u;-2t
-c6;-9o
bd;-cu
-5;3r
-fb;-gq
-7d;-dn
-2j;c2
-3o;8k
-3x;-5k
-7a;-h3
4o;8c
-6r;26
63;-9s
-60;6a
-8q;gh
ho;i
6p;3a
-3m;-54
-c5;-1x
5d;-9n
18;hf
bs;9u
-q6;-1d
76;6q
80;6z
94;-bb
6c;-1q
-e7;bz
2v;-9p
4a;85
-2z;cc
-g8;-k
-14;-2m
4p;1y
-38;1w
8;d
9u;-du
-2r;-1f
l9;-2n
d2;-9g
e0;y
3l;-3f
2l;-g2
-53;gs
65;-9c
38;-4o
-8y;38
1t;-55
-l6;it
-87;-3a
-1z;-6w
-49;-1y
-k;17
-3n;-dw
-x;ai
-68;-9i
i;-f4
-ew;-8e
9m;kj
7h;-9o
-6b;-1k
gn;bx
-2l;-os
n;24
-c;3x
b6;9t
-4c;gs
-5y;gs
-9i;g
8z;1l
g1;4t
-8q;-9d
-2t;-81
-40;-9t
13;6w
i1;c5
-l8;-32
-65;s
-1h;-5c
-53;1n
-57;-49
-6a;-bh
ah;-1w
1n;1x
-c8;1g
-2n;1q
5n;1w
-4f;-dm
-4e;-l6
-82;-ea
2f;-lg
fg;hw
-5x;-8e
-1r;-95
8r;6d
-7p;8i
48;-2m
9i;-29
-2u;6z
-6x;-b1
1e;-2i
9b;-6c
-bv;-7b
-5f;-k
-4p;67
2y;gc
63;-b0
-7y;7t
-2v;ax
4m;-6g
5w;in
cf;-6d
-1k;df
-bs;30
-4t;2x
-f6;d0
1j;n
-bj;-7p
h;7j
7l;-6p
w;3l
-2l;-7n
1l;9o
f6;-4v
68;-98
40;3r
2t;8u
7b;97
fc;-93
18;-6e
-2g;8i
8n;ae
94;-2w
-f7;-8i
b5;e7
-p;-53
-77;5j
9v;-2m
-ej;1x
b7;-50
b1;p
bc;-4o
2c;-ei
2c;-dq
-hx;43
82;1i
-bx;-4x
-8g;2y
-4f;-2e
z;9
6b;ga
-9;-1w
-19;-kj
6x;-3g
e9;fc
-bv;7c
24;-1a
-ib;1e
4n;-31
-f6;-3d
-cy;-co
-by;gi
-3x;-dj
32;-43
-d8;40
r;-6j
-bf;-2j
-u;-4h
2c;22
-b2;-5f
22;3n
cf;i
4o;-a9
-z;-ct
dz;-91
2x;-82
cc;ag
-u;11
-4l;-6z
-3d;41
45;h3
-go;f1
-1o;17
-4l;-6d
-8y;93
-9h;-6k
-61;-2i
-4c;-2m
-4w;-el
-1k;-3p
6k;-1g
-25;dp
-2h;m
-3;do
10;63
-6b;-8
gf;-1
10;-k2
-4d;-y
2e;s
4k;fs
-6e;3r
-2t;41
8j;2y
-7l;3n
72;-dr
-1q;-aa
5c;58
-af;3w
23;6c
-37;-3s
m7;-k2
31;-jh
3v;-ai
-8u;-19
9e;3y
10;-37
-8e;-5y
-1b;-40
-ll;7m
d;a
-lb;9e
-3;-9m
5u;-7
5u;-29
-5x;-2f
92;6a
-4d;4h
5u;-1l
-2n;-am
-5s;-7j
9i;-i
ee;fb
e;if
rl;2m
-by;-ea
-1n;8j
ag;3w
0;-eh
-ie;-ky
-a;-c2
-2g;7n
-a1;-89
28;-bw
3q;-62
-i;-3i
d;-bk
-2y;-69
80;bk
-39;-1g
-4l;10
-11;g3
f0;f2
5u;bb
-3c;6o
-5b;3e
g5;-7o
4a;-51
-3s;-dw
4k;-bl
-2i;7o
3h;-22
-5l;-5b
22;-b3
jp;-bv
-gv;67
-1o;2
1i;-90
-a7;-3l
4i;-37
8u;ds
-15;1u
-5k;-kl
1j;-cq
6;-7z
-3u;1x
7g;2d
-25;1p
40;-x
-7j;-2z
2o;-i9
-e7;en
8t;-5h
c4;-7l
-2f;33
-a5;-3z
24;-3q
1g;2s
-68;2n
el;-28
8r;3i
-8q;3
2;-4a
-2t;o
8i;2k
e3;bw
i;-8n
17;-jd
-4w;-f3
-8n;9h
8a;4t
1o;6k
2o;6e
-69;3j
-ah;-5t
80;2l
6l;id
-1r;-gp
5n;-7i
cf;41
-87;hi
-c5;-9f
-8g;-i
-19;-4y
-f8;ga
a9;-8q
-c;zq
-4x;48
an;8q
4k;2e
7e;49
6b;ay
-jd;7i
2z;3t
3r;4c
-6v;-bc
-2n;-41
1n;43
-40;w
6k;-9b
-6i;-3d
-67;-1l
-sb;-1e
ko;-42
-dw;-d7
1t;v
-8;1y
9;-7h
-td;1b
-ei;7z
-5l;-9p
-19;am
-kg;3a
2p;6a
1q;4k
9w;-1q
7i;-r4
d;-2g
do;-7e
-i7;-11
-eq;11
43;-5
-53;5u
-ic;a4
2o;5i
3c;39
-dk;-7y
-42;-9e
-g;-h8
-95;-8p
-3u;a8
22;ea
-iw;-6f
-9m;-55
-bl;-9c
6g;4l
4c;-82
by;-78
c0;o
-fg;-s
-ku;79
5o;-4u
-jl;83
-a9;-y
8h;-w
do;1o
fy;-64
-3r;-fm
-94;jq
2q;2u
-l;5k
5f;2s
9h;d9
it;-7t
-9u;8n
-d5;ap
9s;2g
1;-je
-co;-1b
-3j;-fm
-87;-3z
-4i;-sj
-71;-7w
9a;-9p
-aa;-6l
1e;1o
83;1b
-bn;ec
-ag;-2
-4q;1h
2l;8r
-87;-di
-mo;ba
-b1;-50
-ad;-4i
6m;9p
-fl;42
-5l;k
-3g;i3
-6q;as
3q;eq
d3;1l
25;2
-s;4g
-9l;-bq
6k;-bz
-2p;-5n
-8f;8g
-7q;2f
-2c;-99
-89;3n
3;fx
9e;-dz
eg;-8y
-4l;-86
-h;-8e
-b4;-dg
-2z;nm
-c4;-53
-1;-l6
-5b;-7f
-qm;-2m
hg;-4c
4;-19
6d;2d
63;9n
69;2o
55;32
-56;3c
19;5z
bg;14
6j;60
b4;36
3o;-1
35;-jr
-bq;2b
-b6;-9y
60;-c4
24;4h
-1p;1u
-ga;bx
6;-8a
8r;32
hb;-5z
95;-5n
1u;45
15;5r
5c;-5i
4g;-ic
-ai;-40
-80;9s
-2k;-c7
-jn;6t
-b4;-7m
e;9g
79;8s
4q;-er
k;-bc
-5;4t
-9s;-gg
4f;-w
-d6;ac
