lif;ref
-lg;-n5
ce;-df
-48;-9p
-2a;1x
9e;h2
-1x;3n
-31;-bj
-9;-7e
-p;-1t
-2g;-6i
-41;-tj
fa;6k
61;5w
7n;j
-9b;-8w
46;5s
-jn;-hb
-5q;-3c
43;-3w
-4y;6g
-18;-82
-22;ij
-6u;7c
7p;-4o
b2;-99
1e;6j
a;-71
7u;-2m
17;8n
5u;6k
-ex;-2w
-7x;-fu
-l;7r
-j;-8u
-8g;ge
jq;-hg
ea;-9b
8o;cx
-g9;-9h
-i6;3i
1v;-4z
-5g;1y
ap;bl
-4l;mr
-cq;-eb
45;9k
-3m;-am
-ck;47
-gb;cb
2b;-28
2;5v
-hf;-9
dj;-c1
-9x;6j
-ca;aq
17;-6m
-6o;8q
-5p;-5
-31;-23
64;6d
3t;-n9
-bp;4i
-e9;-2l
1g;-ec
an;-95
-77;-3y
5q;-1q
-m;-30
31;i3
2z;la
-1f;9a
-3r;d5
-3y;67
9b;bj
-3f;-8y
64;-13
-2o;-c9
df;-ev
-38;7d
4l;2m
7l;di
-1g;-44
-5w;b5
cc;1m
4o;-mj
-8;-5m
-a1;al
jk;-6t
-gx;2h
dr;-54
-8p;-5r
60;5w
-56;-38
9h;-6u
-bm;-22
-4j;-ar
-2b;97
-8s;-8o
8n;-v
1h;4i
-ag;28
-6m;-c8
-c3;-3j
-2y;-12
-7z;6m
-59;-bu
6m;-fv
-89;-2
81;u
-el;9v
-3n;8p
f2;-3c
-i6;-2b
-4;j9
-7h;4j
-ic;-9s
5w;-66
6y;-43
-in;-2a
-c6;6z
-1r;-j
-12;-de
7d;-34
-4u;gu
49;5z
-57;3d
-4v;-be
-1x;54
-61;9z
-1f;-ed
-71;k8
-79;jw
2o;d
21;e2
-f;jf
f3;-4i
av;4i
-3d;5b
8f;-br
51;9o
5m;1o
ir;-40
-f;-er
-uf;5b
-11;-bj
1e;-co
-1x;-kt
-br;7f
-2v;-12
84;-43
22;7u
-p;33
2b;32
-j7;at
-7z;3w
-7;-9r
-3x;hl
-d9;23
-80;7q
-7i;1n
-9j;-27
5;cv
fd;eg
f8;-51
-dw;84
-am;-5w
do;-5g
n;d9
-c6;-49
eq;eg
-6w;-10
-4z;1n
9r;1b
44;-r
-6e;-b6
-97;-9h
iy;16
al;-ce
-23;-f6
61;-be
7o;-hd
-34;-9y
-6i;-86
-8f;jl
g3;-cb
-6k;-56
-3m;1b
43;3h
-87;-b
6;1p
-4d;7a
-kn;-84
1s;r
-bj;-4u
r;-x
h8;-j
-dk;ea
-6e;-8e
-57;c1
-3s;be
v;-js
-6o;-8l
-71;-8
5q;4m
-au;oe
-9h;8a
79;91
-h6;-og
-4e;-93
-4t;0
8;-2
3x;-hz
a;-59
-i;6l
-9;-c5
-7g;3y
gd;-5l
-a6;ic
2q;1v
-7v;3q
-6n;40
3j;l
-67;4v
-2f;4d
5z;-6h
7h;-36
-4k;5f
-d7;26
g6;-fh
-1l;6z
-8x;l
-4m;8x
34;-bf
bd;-4y
-w;0
-8q;-i4
-o;-g
4y;ag
f;5a
9;-54
-56;-38
9j;5e
-fu;g0
-90;5g
41;17
-6n;-1i
32;q6
7e;q
-jv;-9g
j5;-6a
-92;ku
-3y;-1m
-1i;-13
u;5z
4g;-9i
b2;eo
-57;5t
1;4c
8e;-3x
-bd;5a
-3c;-5r
-ba;ft
-m4;-fi
83;-3x
-6w;3u
-lu;55
22;7x
-y;-7c
4v;3j
-2g;4s
4w;-8u
97;-71
-fr;-dx
-6v;ez
-3h;e
12;-k
-40;-a1
92;4i
-85;bu
7f;-jf
5;-95
-m;-68
-fk;-en
-5b;cr
-92;3o
8m;8h
9f;-1o
-2r;-4z
6w;-ca
-1n;-7
-3p;gg
-2p;fd
ai;-f2
-1u;-7z
jk;-80
50;8k
-c0;-at
-v;4j
28;4c
-68;72
i7;-dk
30;x
-du;hc
5a;9m
-8r;gb
7t;9e
8i;-6e
4c;-jl
15;-t
-gm;4o
-2s;1o
-3;72
-3y;4n
8z;7b
-1n;-3b
-5a;1c
-44;j2
-h;-3e
5g;-6d
29;9x
-1x;-24
2q;45
50;-ca
-br;4g
-7a;-8o
73;9a
6q;-1m
i;-hc
63;56
1v;l3
ev;-32
-99;-et
et;-76
-9d;-2y
71;-6w
-62;i
3n;u
-et;-4w
u;nj
-1b;f
-1m;au
oz;-cq
2p;bj
2u;-6v
-8g;nv
3w;-38
9a;-29
f;f6
2t;3e
-16;35
7e;67
4g;e6
-9h;1m
d;-6j
89;ig
-t;1k
gb;-18
-2;-2l
-dm;1i
21;6h
3w;1r
4c;-o
dy;a4
eq;1i
dh;-74
-3t;cv
9b;lb
-e1;-9c
-8x;38
q1;-j3
-68;2m
vr;j0
6d;jp
-73;ha
-6u;5o
-d3;-dc
-75;-ac
-7u;-e
-fo;-ik
-az;-2
lq;-8q
-ed;2y
-ic;-3x
h;-5g
-72;-20
2t;46
-6g;-6c
-9n;-62
-6p;-bl
-1w;3t
c4;fg
-2q;2k
50;-43
-40;9y
g;-f
2u;22
-2n;-f6
-jl;b
hd;-5y
-ap;-4
-6l;-2n
dd;av
31;-8c
-4n;-4t
-k2;-5z
9n;-bi
-7p;46
-4p;lh
d5;59
6w;-dj
1a;3u
-k;-7t
ap;5h
3f;r
-4g;-92
-3b;-6i
-d5;ar
-dw;1s
1y;3m
bq;-a6
-69;-7v
-g1;2g
-29;-g
-53;-6x
-8m;3z
-3g;2p
-1d;-99
8g;-8u
9u;17
f;-55
-x;4e
c;-3l
-6p;4a
50;b
6g;1z
0;ou
3n;-6n
kl;-6t
9p;-8m
dv;8q
-11;-im
75;4w
-2a;-by
-6k;-5o
-86;5r
c;-5h
y;el
-3p;2x
u;-d8
-1s;1w
5k;a8
-eb;-gt
-48;-b0
-39;8p
3t;-74
38;1o
-49;-2k
1t;50
e;-j7
-y;-6g
iz;-1q
ny;-it
-4r;17
-35;3d
-1h;-13
3p;3b
-8r;72
-23;ds
-61;-dn
d2;3y
42;-w
-1l;8k
-cc;9f
-y;4x
ig;3x
1c;-j2
bf;t
-76;2l
-91;54
-7g;50
97;86
-4h;5a
-6h;cv
-59;-ef
-5i;-6y
at;-9g
-lo;-6p
ep;-2o
q;-2u
-ie;27
-3s;4a
-8r;-5s
i;65
6d;gj
i5;-cx
-3x;or
-36;3u
-ha;-l
-b0;gx
fr;-ab
-7i;-70
-ao;-75
63;bm
r6;-d5
-5g;-3q
64;da
21;-6b
-3z;f8
-r;en
-3m;2r
7c;6m
43;-3q
-1m;-ay
-aq;-cy
9d;-39
23;-7g
41;-dz
2c;-2l
1z;-4r
-96;-9s
-1m;1a
j;k
co;-hb
v;-9r
dw;7w
2n;5e
-c0;-6e
-7;32
-ft;59
-5m;-18
-bb;2
32;-l5
ef;7g
28;c1
aw;-1o
87;4g
6g;11
-3r;hy
-k;-rg
-19;2i
-bo;-51
cp;-56
9g;0
b;-dx
l5;-6b
-9r;7u
-aw;-ar
-55;1c
15;e
-9m;-x
16;6m
5n;dz
4o;8t
hk;18
-3t;ep
-kv;8k
9h;-a7
-b4;0
-3m;2y
in;2q
ga;-8c
-2d;-4z
5z;b4
2o;py
2b;-2f
-4;-4v
5r;-8g
-67;-q
-5a;d3
bc;8
-4i;73
f6;fo
c1;-20
-2o;an
-53;iu
8f;16
-1y;88
-ld;-68
-am;-2x
-ph;-7y
-a1;58
6e;-dp
3q;-2j
m3;-aj
-1t;8e
-5h;-8p
da;fx
2y;-4i
3q;-ar
5t;-3f
7z;4y
ag;4w
-2w;6r
-3v;a8
-2;hu
-1c;-av
43;-22
6x;-4m
-7m;86
67;-gl
-3s;ec
-gn;7e
6h;31
-67;-9l
3m;-2q
-5j;i
ac;8f
-e3;nr
-6f;76
1a;-8f
-am;-bk
bv;2h
9s;-47
dq;c2
3f;-bm
41;3b
-4n;11
-14;an
43;i8
-7k;-1e
-3x;wf
-bl;b0
6n;-ae
-cn;82
9o;-d
9e;3
-8d;2d
-fo;68
-e5;dz
6;3d
-a7;8o
cq;b4
g;-3k
-1t;g
-52;-ex
-cw;-c3
h;2r
-dd;-ay
eu;3p
86;hi
58;65
-7b;15
-85;id
-k8;-94
-t;-ap
gl;-9o
5t;4a
28;9v
-8e;-eh
-74;8y
-2r;-be
-30;-2
7o;-9a
-9t;4i
-cn;-8a
-1f;y
-o2;-9u
-d7;3p
bk;31
3t;-3d
-6v;-fi
-5j;-bs
-cw;-a1
-im;-dk
-4l;l4
9v;2x
70;4l
-br;-2p
-ht;9h
-em;2p
-7p;k
b4;92
5e;5u
-k;29
1s;7g
4n;3y
1i;m
-6v;1s
44;kv
-j9;-bu
-1h;-9
4g;-cm
75;-f
-6j;1v
25;-iy
a2;43
-7v;-3u
8d;-2i
8j;br
h2;bp
-dr;-2y
-65;-et
3r;-12
5a;9v
-52;65
e5;-24
2x;-4b
-1m;-2r
-7o;-5r
-2r;-6d
-9u;-6z
-dn;57
-83;-q
-ef;8t
-d;b3
-3t;17
-5k;ff
74;-i1
-4y;-4z
-9s;-72
-1k;18
-4s;-ho
-12;l
-ii;-bi
a8;4y
kd;-97
-4n;am
84;5s
-u;1x
-bt;r2
-6k;-5
40;-3x
-4x;ak
-41;-ar
-4h;-65
-lk;-bx
2p;-1x
-ff;43
2n;kg
1x;-2h
5b;-7h
fg;5r
-2g;1q
-9n;-my
-e;3
el;-2g
48;-37
-7l;-4b
2w;63
gf;-by
2d;5q
d1;8e
-3e;-f8
h1;s
-1t;9j
-13;-9
4m;8w
-5;-5e
h;70
0;-3x
3;6q
88;12
-43;-pw
8b;8t
-dx;3d
av;8w
-9z;4h
as;9d
-by;2z
-e;-7p
-6z;2y
cr;-4t
-ds;-3l
-1k;5d
-e4;fj
-26;-f
-99;2c
ja;-p1
ea;-fh
4r;gs
-41;-28
2h;hr
fw;-if
-5y;8u
2t;-x
-4n;-dj
2x;-ce
55;-e8
a7;-7j
44;7o
8u;-23
-6y;-5r
7d;-6z
3q;i
lb;2o
18;f
-1h;i7
7x;-96
-36;-2i
-1l;89
-i;-3z
-kb;-46
3m;-8x
95;5k
23;in
59;-eb
6a;-ae
-bc;5d
98;i
9s;6v
-ca;-3i
cb;98
-3d;57
-4q;3g
ab;12
18;-1r
-1z;3x
-j3;-49
fg;-hl
e5;55
-5w;v
-71;2m
v;-3h
ix;-g4
1n;-7v
-1j;-4e
13;2a
31;-af
-eg;-o0
-3v;-f0
21;6j
-i;3y
im;-5r
20;f
1b;b1
-db;-44
-93;-4x
-8z;-2z
53;-3l
-8f;-f
-6m;pq
-6k;-b6
-4w;-i1
-1d;-bl
-3w;-ju
5v;-8m
-7;-kg
-9b;-6h
-7f;ao
-x;-cp
69;10
bd;4u
-66;cv
25;-7i
57;-6v
2h;1u
g5;2s
1s;c6
-8v;-a7
2p;4z
-2t;36
-91;-2g
69;-ap
cq;6v
r;-4i
-2i;-b4
-a0;3h
33;-da
34;-3f
-4q;-1t
-ff;23
-aq;-52
8l;-6i
2a;an
-25;as
-o;-a3
a9;-6e
36;0
2g;-1s
-1q;-b
-24;-c3
-66;h1
-3k;-i7
57;-cc
1u;-eo
-9w;a1
ee;4d
-ic;7j
-ef;-ke
7m;p
i8;c6
2y;-3i
-f6;-80
r;1e
-9k;77
-3g;2s
eh;-2e
2s;-44
-lw;15
9w;-az
4h;-as
b5;en
-82;21
5e;1y
75;-9j
-7i;-1g
17;-3u
3d;bq
-cf;n9
-f;9
-b5;-3f
92;-2g
-e6;4d
-12;2y
5x;-25
57;-54
-bn;-ad
-a2;-g1
5q;9m
-hr;j6
-2;-i2
2z;2v
-6p;-e4
-3v;-5w
-2i;eh
-he;f
-ae;41
6j;-32
7f;3j
cl;2f
33;8b
-8i;-4u
-6c;-4i
-82;9u
-3s;t
-cs;-6x
80;-ed
-ez;-4f
-28;-hg
k1;-5
-de;2j
-84;7p
-2e;p
-2y;53
-1c;lg
-39;-jm
42;-9c
-80;-c6
-k0;-8x
29;33
-1d;8n
eo;1z
9c;-3r
-4i;31
cv;19
-26;7a
-dd;-9g
3;-9q
-67;2t
2t;c
5a;7b
3o;77
cd;-h9
dq;-1u
-1y;fd
-34;-gv
d5;-15
8x;q
b;-4m
cd;bz
a7;c6
-j;i
fo;5i
-h9;-22
-9w;-97
9s;4b
-4v;bb
-4v;i
am;b6
49;79
1v;-56
83;-24
-h3;22
8v;-1h
ek;-jd
-69;b4
33;-6w
7f;-fz
a5;jp
80;-5l
5r;1h
-6v;3w
4c;ad
-2h;-2j
n;-cl
-dx;-6n
-7b;-5p
f3;-8n
2e;-ip
f7;-3s
96;-g
-k;4l
9d;-bu
hx;-1w
-5y;9v
-d9;-il
-bb;9t
4x;-23
-2o;bg
4l;5s
-2r;8t
76;-55
2y;8
-2w;-av
72;oa
8w;-1a
bj;re
7e;-2j
2e;-4b
-8v;71
c;1u
-if;5l
8y;-13
5z;-ej
k1;8z
-b4;-5k
-38;-4
3f;fn
-8;-5z
-3s;b5
ha;4g
-e5;y
-62;-9w
-bc;7h
27;-7n
-7v;-4t
-3s;-2l
-l;48
-64;ae
-y;-6t
cl;-28
-4w;-34
8t;-6v
-ae;-3a
7r;p
-lq;9o
-14;1y
-3l;18
c7;-7c
cn;9a
-2k;-2v
-28;-1p
3j;-9s
-6n;-5y
f5;9p
-hf;-8y
-d3;au
38;2k
-v5;4y
-7k;ak
-v;37
1a;s
1q;28
6r;i0
-8p;32
1o;-47
9;-cb
7d;3w
-5a;40
83;6o
-6i;f6
-31;-1g
jy;-5q
-14;1h
bt;bw
-79;bu
-5p;-6m
-hg;-ag
1k;7q
gb;ei
-ej;2u
-4t;-77
4n;1
84;-b9
-a;-93
-4u;8m
-84;-6v
h;-77
-9z;8k
-v;1v
-7i;eg
-53;6g
ek;-13
f5;8g
-1h;au
8u;68
k0;1i
7j;-c7
by;-fs
-fb;8e
n;-8p
cl;9b
5j;jp
1w;3z
-6c;-cj
-2t;-2d
-4o;ar
-5v;27
-1d;99
19;eq
5l;2h
6z;-7b
6t;iv
-d;31
3y;6
-g9;3r
31;-i5
-3h;bj
ch;40
1f;-6i
-6g;3d
-p;ax
-ee;-86
-3c;-n7
-gh;lu
-7m;-9w
-1s;-1b
44;-1m
3l;7r
4u;-50
-j2;-5w
4k;dc
-d9;89
-ep;3p
mc;ce
84;-56
6v;8p
d4;-fl
7n;cs
-e1;-u
gg;-2s
-1l;48
5d;-88
-1g;l
cr;-3d
5z;ez
-54;6
-93;-l5
-4b;-45
-5k;m
4u;21
-2p;r
g4;-22
-be;e
-ij;ei
58;-bh
-73;bt
a6;-3l
49;6s
1p;-p
5l;6v
6a;7u
c5;-j
-2m;dt
-6i;b7
1m;8a
-26;1d
-7m;9t
-j;-8
d7;pz
-52;-2a
d6;98
1b;-86
64;ag
2p;-2c
74;l5
7z;46
-7u;-2d
-1q;-ee
2r;-5b
-4j;1k
-a6;-da
-bo;61
-4d;30
1i;-8q
8l;37
-6z;-h0
15;-m
-gq;1t
70;46
8w;81
-ak;-ai
82;-8b
8b;4s
4z;-2p
6k;1d
-6v;-2a
-fa;3l
-1s;3d
-8h;2z
3d;ia
-ec;43
-fq;-42
-1w;1b
7h;b4
-55;90
fw;64
56;ex
-2k;a0
-u8;-k
2b;-fe
ie;2n
-19;i
48;5r
90;40
cn;-92
-29;q
-a9;-2k
-a1;-9z
-gg;-2z
cv;97
l;-d0
-ea;-b
-d6;dr
b;8s
-94;7s
-j3;-e2
4j;84
bz;-53
1i;-cw
-88;-1e
-al;52
-10;-2s
-2m;-13
-57;-9h
-b8;af
51;-1c
-b4;-5d
6k;-g2
1m;-am
-3y;1s
w;hn
-rk;1d
7o;-d7
71;a4
ad;-cc
7g;7l
94;8z
2s;-ev
79;9
-35;x
j;-62
-6s;4c
-l;8v
fz;2h
78;6q
-ac;-80
74;20
-4o;-6j
-6e;-i
88;-9v
54;95
45;-1v
5;-1p
-db;cd
-5p;3t
35;-3r
72;-ml
6z;5r
k;-g
-7l;-9h
-6g;-3t
7r;-h1
-9b;-9w
-d2;6v
-9k;5e
5s;-et
-5b;-3k
1l;-87
9r;-4u
-65;-d5
-x;bv
p;c6
kj;1c
44;-9o
-1u;-9e
-6j;-bb
-2o;-2o
-8d;5l
62;-92
-dr;5f
-6q;2e
-1h;-9u
2n;-3k
7v;3j
-37;b3
-1;-5k
-d9;-k
-4f;-bg
-4;-9u
10;-4b
-3e;-49
5b;-1b
1t;64
16;-h6
-bi;5a
bw;-a5
-8a;2x
-3j;h1
-3s;-21
-m6;-4h
6y;-8s
ft;5d
4z;-z
-35;-44
-k;en
18;3
-4k;-58
2u;2u
-6q;-27
-en;7m
-go;-d4
-2l;-b3
e5;81
gb;r
e8;-a7
-32;-gw
6r;5g
g;-dt
1y;6u
8w;-4m
-8;v
-58;f4
-2s;eu
36;h2
46;-7y
8r;-e6
24;5
5t;-9r
g8;-n9
-5d;-af
5n;er
4z;ak
-bd;-16
4q;-be
9x;-2w
33;7u
11;-5k
bb;-as
-7k;-5b
ej;-14
ll;9
-2d;-7j
5x;-c3
30;mx
92;-19
-2j;pa
-44;-mg
-i;-9k
37;1g
-4x;-4z
-im;-g3
8t;fu
-97;29
4m;7s
-1p;ba
-de;gf
-d1;-1w
2c;4z
hg;-28
5s;t
-11;-4i
-5g;27
6h;-ha
-8w;39
-7g;-3j
5i;3i
d2;84
-1d;-4k
-3g;gv
2w;4r
4j;8t
-8w;9v
s;-22
6l;4p
-i6;3z
1k;f
fj;6i
20;h8
-1c;-9s
md;m
ce;57
h5;-1v
cp;-37
-20;-9r
2k;-60
4a;3u
jc;-27
-4y;1s
-5;52
1i;5p
fj;-46
-88;eg
-34;-7d
8j;1w
og;bg
h1;-3
c;-eq
-2j;-5g
d2;-2r
-4v;-55
2e;1c
-e;49
-45;s
9d;-7t
dp;an
a8;-gq
-ih;-1i
5z;1k
jg;2i
-65;3t
7i;q
-19;by
ap;-8h
-5l;-27
-1z;-5x
ba;2l
fy;-3g
bt;ae
83;0
-79;-9p
-3t;-1g
-5h;-b7
-ak;9
-em;-6x
-c2;-33
-1j;-92
12;1d
ca;-d
-2d;42
k;5k
3r;-1i
ct;b8
6g;-5v
-8o;7i
ch;-1h
-23;2e
fb;em
-hk;-26
61;-3j
-58;-2t
48;-1m
-6e;-k6
-2;-a9
2z;-ho
-82;3b
1r;-j3
-1v;-f7
-4e;6x
-bp;4t
-3j;-53
b1;-7f
-6b;-6f
ce;-73
-40;-5k
4x;6c
6r;cz
-ha;2k
-74;48
7l;3s
cv;63
-dl;1
-61;2g
gh;-9u
-90;g4
-f6;7y
bp;-92
9m;-7x
-1j;u
1m;1b
-21;-51
35;-y
-15;-2m
6j;-a6
-5t;c4
-1f;6b
-6t;-c5
g;-ag
-7o;-cr
fb;gg
i;-58
-gn;-8y
-b2;lb
45;-bs
8n;91
b9;-y
-7z;50
-f5;5q
-8m;-s
6v;-lg
52;eg
3r;bw
-eg;-5l
i6;-8k
3h;-1p
3b;-9
-3z;b5
-5j;gz
-3i;6x
5u;-u
5n;-5j
1m;-15
-cx;gv
2r;11
1h;8y
74;ap
-5f;-d1
4f;-4u
ah;cq
-bg;-ar
12;-59
-a2;oc
-1k;ld
a0;-26
-i4;-4k
-6e;2v
-1q;4l
f;3x
-g;r
-3t;-do
-hj;-cb
-9h;-1q
9z;c2
-nz;-48
4k;2u
7a;bh
g0;ir
bo;-68
-9p;9o
4m;7p
-16;-6r
1o;-16
-1v;8n
cc;2w
b2;-io
-19;-7w
ai;9h
-ea;al
2a;-cw
8i;-8m
-25;ov
6e;6n
hp;-k7
-q;-it
-1f;-3f
-1i;-aa
eo;-25
cg;7c
8x;-3c
-2d;af
-7n;-4m
7a;-ay
hj;5v
1i;-5n
-2x;bs
-3h;-f3
1f;4r
-9l;1h
im;2k
-25;-33
-7j;dl
-2s;-9r
-ag;-44
-9;-1j
-i;-7a
4d;-1x
-2a;-8k
-9s;-u
ab;9z
56;-ee
2v;-c2
-1s;-6e
-92;-4u
6a;-7m
-5u;2f
s;4n
-5y;-r
3z;3v
7q;-7v
-m;-d5
-2k;1g
5h;bl
-3y;4p
-4v;85
-fi;d
-1x;u
1s;76
n7;-5q
-7j;59
-18;-5l
a8;-2n
-a0;ap
5g;x
-8;5o
-17;9q
-b;-bp
di;-8h
cz;-7i
-3b;-bo
9i;ai
-5n;-6f
an;4j
-9;-45
-1q;-5o
-x;8f
hb;-9x
-6f;m
2m;-2h
bx;1u
7a;-83
6c;-8j
-80;1d
-68;3h
1a;-7v
63;-2p
cu;-1i
-ba;a4
f;5m
5j;-3x
o;-8
-1h;cb
-ml;b
-px;-6f
83;km
-32;30
-78;-g7
-18;hu
-4t;c3
-6i;cx
c1;-o8
-4b;9j
6u;z
e7;-fc
-35;k5
8o;-8m
my;-8r
6e;-f6
-ad;b9
9r;-cx
-o;-7b
1i;-6s
8y;-fh
0;1w
3c;n
an;-bs
aw;-ka
oa;60
cq;6o
cg;-54
-2f;2h
-f1;36
-5o;2p
by;-4h
-6k;-b1
25;7h
17;-dh
8e;-7w
5u;-1p
-8i;-nf
-fx;-ac
-4n;-47
-dy;-g7
ky;-d7
-5p;cb
6x;-eh
5o;-9a
5m;-3p
b7;2x
-b7;-6n
-z;-17
-el;-5h
-44;-9v
9a;bj
1e;71
91;-4f
-9p;73
dz;-da
-2m;3j
aa;-6m
3t;-24
hi;-22
-3e;-3g
9j;4s
-9d;-5e
b;-70
-ca;49
-dk;5m
48;-8i
-26;74
-16;-6p
cc;4z
1h;ce
p;-3j
-8d;-bt
-2v;-5s
9w;-6e
-15;5g
-fn;-46
94;-6o
-fx;-1b
4p;n
-99;-3h
5v;-ef
5t;b9
q;4y
-bd;-9m
-1x;-d
-8y;1
h;89
-k;93
-io;9b
-ez;5h
3s;1w
-eb;21
4a;5b
-42;v
-dr;ll
-1w;-1l
-vb;6e
3n;-3c
-7s;4t
-a7;-1h
-2z;3d
lb;-6b
-17;-8y
-1p;5q
-20;ch
-gb;-27
-2o;-3v
cs;-54
-9p;62
bc;-y
6u;-19
-6b;-4v
-1l;-7g
-rb;z
4j;q
-3o;1k
-1o;ht
9i;bb
n;-31
-fo;-2a
-d7;12
-br;3z
-1w;bk
5u;2l
-a9;-u
-4b;a5
-v;-7e
-dh;5j
4q;6r
-13;8y
-9d;8s
80;4m
2s;6k
-ah;67
-b4;7l
-gr;v
-ah;-9a
-7w;3
-6z;-i
-bb;4m
ev;90
3j;gy
-5l;3x
6c;2y
-5a;-5z
-cz;-db
-3k;6n
79;-9e
cr;-a5
-3y;9o
-ew;-d1
1c;-6i
-23;3f
es;-c3
1b;-3n
-eh;c4
11;c4
-6d;h5
-5t;-c3
-3o;-ay
-9s;bc
9v;-4i
8e;bl
b8;n
68;51
97;fp
57;2a
-6o;6b
b8;3d
9f;5p
2o;9f
-5k;-n3
a6;-1
-bh;-a8
-bj;-c4
-6j;7b
2r;-6f
-2p;-bq
7i;n5
9u;5e
-j2;hd
-4l;3u
7l;-g1
-1s;k
2g;-6t
-3q;a2
cj;8w
-7;-fg
-6v;4p
-10;o
-43;bg
9u;13
3o;8s
dd;-3o
2j;-15
-4e;-ba
5f;-92
-60;ll
-aw;-b3
1s;-6d
-37;ao
-2i;4g
1s;-1c
-7k;2j
6v;fm
bw;7g
-ad;-9n
44;-dj
ai;-1a
c7;95
a3;-9a
8j;-2v
a0;-95
-7i;-12
-1q;-dq
-ed;-9m
-b4;2q
ba;3k
-74;-1y
2u;a3
4w;-9w
hu;-ec
-31;d1
f6;-8l
-4y;-3i
b;1w
-73;ad
-v;-35
-7w;-aq
7i;-2d
d;-9b
-w;n
gh;-8l
1u;-6c
1i;1p
-w;po
-2w;-li
-7m;-79
-66;60
-cf;k
-x;el
-24;-cg
-5x;2
bu;-33
-46;1i
-2d;o3
ag;1t
2u;9r
l;78
o4;-ax
-2l;-5u
-ay;-5u
cm;9c
-43;8e
-39;-ev
4q;44
-3i;-2r
3h;4b
-58;-14
-da;-ar
-36;-45
gh;cx
66;-38
-2i;-6c
af;w
-3m;7e
-6r;1q
3z;-fu
1o;7t
-7p;-78
cc;8b
26;gs
7l;hv
-5v;-im
47;-2y
64;1x
72;-2k
-75;-aw
7p;-cn
-my;-i1
83;-1c
-1a;3a
v;75
an;2y
-16;59
5v;-5o
6y;-u
-52;-46
-b0;w
27;37
1k;-dq
rr;3f
-7p;-f2
-ia;-34
h;-a1
3p;gq
hy;4a
a0;ft
-7s;1t
-2w;fs
-4d;-7c
y;5c
7l;18
1w;-72
4h;y
-8l;a0
6j;-9o
-dq;-8b
-6v;-6q
-31;dw
-ip;8m
-jy;-h7
e2;7a
-23;-48
6v;7l
d6;dj
-4w;-af
-62;-2c
-bw;-3h
5g;9o
bo;dm
-31;-1e
-kj;-c7
-4u;-34
-34;-h
-8x;8b
ca;-8w
-5m;9s
2b;dq
-f;-5c
6;-4v
-8e;1h
-41;-sa
-5i;ku
2q;-1r
-7a;4h
-fh;6d
9o;h6
-bc;-3g
3x;hi
-e8;-93
2l;-27
ie;97
2;-k6
e;31
-cc;p
-8w;c6
-cf;bm
79;cz
2b;-3z
-ea;k
7n;-4i
2t;-bl
8;5q
5q;-2b
a3;-z
h6;59
-5e;-9a
-ci;i0
g7;dh
1g;1k
52;-5g
-19;-bl
-f1;-2g
-6s;88
7l;1n
-2;-31
-ec;35
-16;1m
4e;-k
36;-9m
-ge;-ec
22;-m8
-60;-1
4z;-6m
bb;-28
f;b2
2l;4f
-m;-4h
-6m;-cn
3q;-e6
a8;-3g
9f;-96
46;36
f3;-5f
-44;-97
-8f;9n
-7u;1v
68;-dq
26;fk
4g;-d
-t;-by
v9;8w
-ls;3b
-1u;80
gm;-5v
-2i;4y
8t;-h7
2v;2j
-bg;-9e
y;gb
-a3;-e1
-8p;2e
3r;3l
w;8c
-80;av
55;-8r
-k;8c
-c2;-14
-2z;24
-8m;-3q
-n;mi
9q;-1h
2a;lr
-mb;-3z
9g;-9x
-5f;40
39;-15
9o;6m
9a;-9w
-eq;-8
-8k;-2h
3x;-gm
hc;8r
-2t;-av
8c;mc
-4t;-77
-6x;67
-o;dy
l;-9r
-4j;u
-i;-ct
54;3g
4g;b1
-2l;96
fk;-38
-71;2t
-i;2l
-7s;-7r
5p;7i
-42;at
33;8n
-7j;-3m
-ci;-3
-s1;-9
24;-4m
b7;-5n
-d7;-8j
6y;-72
6d;-d8
19;-i
6v;9x
3m;-a6
-23;6i
-63;-cl
-i;-1q
7n;-2m
2k;-o
-jh;2c
29;5i
-4p;-8
2n;1p
8l;6c
-4o;9g
-k2;h
e7;-5f
-a3;em
2r;-8n
-2s;-45
-cm;-5n
-1r;-q
-2l;7q
-1l;-hi
-1d;-7q
-lm;-3o
-5p;6l
cb;-y
-4i;7b
7d;bi
hs;43
pt;j4
6b;fa
2v;-al
-25;iw
bq;3o
0;-57
8p;5y
2r;-cv
-5k;-64
fz;6b
-9s;-83
-a;7g
1u;-br
6k;-x
-99;9j
-4v;1l
2p;-9z
-a;-4d
-2v;88
-eq;-9e
-c9;27
-2q;4c
-j;-hp
-bf;21
97;72
e1;2e
2p;-1a
89;-5v
79;bt
a8;-92
-a9;-hd
c2;-3m
24;5e
80;-ce
3s;-5g
-2o;-9n
-5p;68
-61;6l
gh;-1
k;-gm
q6;-x
-6b;gp
-8v;-5f
1v;2f
-ee;-9k
-4h;8h
-z;-57
-5s;-5r
-15;dt
78;bn
-7r;-8w
-4h;-a9
-1e;o
-65;-5t
7y;2q
iw;h5
-3o;2l
-49;2u
1m;87
37;-9p
-23;5a
-21;-7u
5a;-42
33;1u
73;db
d0;l
-cg;-5s
1q;3g
2i;-92
8u;3o
-7c;9l
-ip;84
-hw;-f2
5;-kw
-76;-b2
-1;-4r
-6i;4h
-38;f2
8x;-ag
